ID,JNODE,INODE,KNODE,TPF,DATA1,DATA2,DATA3,VOLAU,VOLAD,TIMAU
75105-75108-75105,75108,75105,75105,0,0.0,0.0,0.0,0.0,0.0,-1.0
75105-75108-75159,75108,75105,75159,-1,0.0,0.0,0.0,173.52113,0.0,0.0
75159-75108-75027,75108,75159,75027,-1,0.0,0.0,0.0,91.947723,0.0,0.0
75159-75108-75105,75108,75159,75105,-1,0.0,0.0,0.0,52.895958,0.0,0.0
75159-75108-75159,75108,75159,75159,0,0.0,0.0,0.0,0.0,0.0,-1.0
75064-75124-75059,75124,75064,75059,0,0.0,0.0,0.0,0.0,0.0,-1.0
75064-75124-75123,75124,75064,75123,-1,0.0,0.0,0.0,27.171227,0.0,0.0
75123-75124-75059,75124,75123,75059,-1,0.0,0.0,0.0,69.554901,0.0,0.0
75123-75124-75123,75124,75123,75123,0,0.0,0.0,0.0,0.0,0.0,-1.0
75036-75142-75036,75142,75036,75036,0,0.0,0.0,0.0,0.0,0.0,-1.0
75036-75142-75068,75142,75036,75068,0,0.0,0.0,0.0,0.0,0.0,-1.0
75036-75142-75281,75142,75036,75281,-1,0.0,0.0,0.0,12.00808,0.0,0.0
75141-75142-75036,75142,75141,75036,-1,0.0,0.0,0.0,0.0,0.0,0.0
75141-75142-75068,75142,75141,75068,0,0.0,0.0,0.0,0.0,0.0,-1.0
75141-75142-75281,75142,75141,75281,-1,0.0,0.0,0.0,1.4977254,0.0,0.0
75281-75142-75036,75142,75281,75036,-1,0.0,0.0,0.0,8.595108,0.0,0.0
75281-75142-75068,75142,75281,75068,-1,0.0,0.0,0.0,8.3422213,0.0,0.0
75281-75142-75281,75142,75281,75281,0,0.0,0.0,0.0,0.0,0.0,-1.0
75074-75151-74366,75151,75074,74366,-1,0.0,0.0,0.0,0.8970014,0.0,0.0
75106-75159-75106,75159,75106,75106,0,0.0,0.0,0.0,0.0,0.0,-1.0
75106-75159-75108,75159,75106,75108,-1,0.0,0.0,0.0,144.84369,0.0,0.0
75106-75159-75157,75159,75106,75157,0,0.0,0.0,0.0,0.0,0.0,-1.0
75108-75159-75106,75159,75108,75106,-1,0.0,0.0,0.0,173.52113,0.0,0.0
75108-75159-75108,75159,75108,75108,0,0.0,0.0,0.0,0.0,0.0,-1.0
75108-75159-75157,75159,75108,75157,-1,0.0,0.0,0.0,0.0,0.0,0.0
75053-75160-75047,75160,75053,75047,0,0.0,0.0,0.0,0.0,0.0,-1.0
75053-75160-75161,75160,75053,75161,-1,0.0,0.0,0.0,2.4642103,0.0,0.0
75161-75160-75047,75160,75161,75047,-1,0.0,0.0,0.0,115.95047,0.0,0.0
75161-75160-75161,75160,75161,75161,0,0.0,0.0,0.0,0.0,0.0,-1.0
75054-75165-75046,75165,75054,75046,0,0.0,0.0,0.0,0.0,0.0,-1.0
75054-75165-75164,75165,75054,75164,-1,0.0,0.0,0.0,7.9132833,0.0,0.0
75054-75165-75171,75165,75054,75171,-1,0.0,0.0,0.0,2.0284705,0.0,0.0
75164-75165-75046,75165,75164,75046,-1,0.0,0.0,0.0,0.95454,0.0,0.0
75164-75165-75164,75165,75164,75164,0,0.0,0.0,0.0,0.0,0.0,-1.0
75164-75165-75171,75165,75164,75171,-1,0.0,0.0,0.0,50.307041,0.0,0.0
75171-75165-75046,75165,75171,75046,-1,0.0,0.0,0.0,0.343599,0.0,0.0
75171-75165-75164,75165,75171,75164,-1,0.0,0.0,0.0,0.7194642,0.0,0.0
75171-75165-75171,75165,75171,75171,0,0.0,0.0,0.0,0.0,0.0,-1.0
75045-75172-75051,75172,75045,75051,0,0.0,0.0,0.0,0.0,0.0,-1.0
75045-75172-75171,75172,75045,75171,-1,0.0,0.0,0.0,0.8302671,0.0,0.0
75045-75172-75273,75172,75045,75273,-1,0.0,0.0,0.0,0.1167267,0.0,0.0
75171-75172-75051,75172,75171,75051,-1,0.0,0.0,0.0,50.289196,0.0,0.0
75171-75172-75171,75172,75171,75171,0,0.0,0.0,0.0,0.0,0.0,-1.0
75171-75172-75273,75172,75171,75273,-1,0.0,0.0,0.0,2.0463128,0.0,0.0
75273-75172-75051,75172,75273,75051,-1,0.0,0.0,0.0,4.2830162,0.0,0.0
75273-75172-75171,75172,75273,75171,-1,0.0,0.0,0.0,0.232796,0.0,0.0
75273-75172-75273,75172,75273,75273,0,0.0,0.0,0.0,0.0,0.0,-1.0
75050-75181-75182,75181,75050,75182,-1,0.0,0.0,0.0,0.7351767,0.0,0.0
75050-75181-75185,75181,75050,75185,0,0.0,0.0,0.0,0.0,0.0,-1.0
75182-75181-75182,75181,75182,75182,0,0.0,0.0,0.0,0.0,0.0,-1.0
75182-75181-75185,75181,75182,75185,-1,0.0,0.0,0.0,36.409924,0.0,0.0
585-75246-585,75246,585,585,0,0.0,0.0,0.0,0.0,0.0,-1.0
585-75246-587,75246,585,587,-1,0.0,0.0,0.0,0.0616563,0.0,0.0
585-75246-75002,75246,585,75002,-1,0.0,0.0,0.0,33.292839,0.0,0.0
585-75246-75245,75246,585,75245,-1,0.0,0.0,0.0,0.0,0.0,0.0
587-75246-585,75246,587,585,-1,0.0,0.0,0.0,0.0664635,0.0,0.0
587-75246-587,75246,587,587,0,0.0,0.0,0.0,0.0,0.0,-1.0
587-75246-75002,75246,587,75002,0,0.0,0.0,0.0,0.0,0.0,-1.0
587-75246-75245,75246,587,75245,-1,0.0,0.0,0.0,109.18277,0.0,0.0
75002-75246-585,75246,75002,585,-1,0.0,0.0,0.0,5.1087441,0.0,0.0
75002-75246-587,75246,75002,587,-1,0.0,0.0,0.0,29.109516,0.0,0.0
75002-75246-75002,75246,75002,75002,0,0.0,0.0,0.0,0.0,0.0,-1.0
75002-75246-75245,75246,75002,75245,-1,0.0,0.0,0.0,73.217026,0.0,0.0
75245-75246-585,75246,75245,585,-1,0.0,0.0,0.0,0.0,0.0,0.0
75245-75246-587,75246,75245,587,-1,0.0,0.0,0.0,42.67807,0.0,0.0
75245-75246-75002,75246,75245,75002,-1,0.0,0.0,0.0,199.19556,0.0,0.0
75245-75246-75245,75246,75245,75245,0,0.0,0.0,0.0,0.0,0.0,-1.0
12585-75250-12585,75250,12585,12585,0,0.0,0.0,0.0,0.0,0.0,-1.0
12585-75250-75097,75250,12585,75097,-1,0.0,0.0,0.0,0.0,0.0,0.0
12585-75250-75457,75250,12585,75457,-1,0.0,0.0,0.0,76.248466,0.0,0.0
12585-75250-99264,75250,12585,99264,-1,0.0,0.0,0.0,5.2641053,0.0,0.0
75097-75250-12585,75250,75097,12585,-1,0.0,0.0,0.0,0.0,0.0,0.0
75097-75250-75097,75250,75097,75097,0,0.0,0.0,0.0,0.0,0.0,-1.0
75097-75250-75457,75250,75097,75457,-1,0.0,0.0,0.0,0.0383804,0.0,0.0
75097-75250-99264,75250,75097,99264,-1,0.0,0.0,0.0,0.0,0.0,0.0
75450-75250-12585,75250,75450,12585,-1,0.0,0.0,0.0,199.58296,0.0,0.0
75450-75250-75097,75250,75450,75097,-1,0.0,0.0,0.0,0.0,0.0,0.0
75450-75250-75457,75250,75450,75457,-1,0.0,0.0,0.0,110.95972,0.0,0.0
75450-75250-99264,75250,75450,99264,-1,0.0,0.0,0.0,434.34464,0.0,0.0
75457-75250-12585,75250,75457,12585,-1,0.0,0.0,0.0,64.718719,0.0,0.0
75457-75250-75097,75250,75457,75097,-1,0.0,0.0,0.0,0.0,0.0,0.0
75457-75250-75457,75250,75457,75457,0,0.0,0.0,0.0,0.0,0.0,-1.0
75457-75250-99264,75250,75457,99264,0,0.0,0.0,0.0,0.0,0.0,-1.0
75416-75452-75416,75452,75416,75416,0,0.0,0.0,0.0,0.0,0.0,-1.0
75416-75452-75448,75452,75416,75448,-1,0.0,0.0,0.0,358.73697,0.0,0.0
75416-75452-75463,75452,75416,75463,-1,0.0,0.0,0.0,33.242607,0.0,0.0
75463-75452-75416,75452,75463,75416,-1,0.0,0.0,0.0,115.47425,0.0,0.0
75463-75452-75448,75452,75463,75448,0,0.0,0.0,0.0,0.0,0.0,-1.0
75463-75452-75463,75452,75463,75463,0,0.0,0.0,0.0,0.0,0.0,-1.0
75250-75457-75250,75457,75250,75250,0,0.0,0.0,0.0,0.0,0.0,-1.0
75250-75457-75417,75457,75250,75417,-1,0.0,0.0,0.0,187.24657,0.0,0.0
75250-75457-99259,75457,75250,99259,0,0.0,0.0,0.0,0.0,0.0,-1.0
75417-75457-75250,75457,75417,75250,-1,0.0,0.0,0.0,64.718719,0.0,0.0
75417-75457-75417,75457,75417,75417,0,0.0,0.0,0.0,0.0,0.0,-1.0
75417-75457-99259,75457,75417,99259,-1,0.0,0.0,0.0,1.141165,0.0,0.0
75417-75463-75417,75463,75417,75417,0,0.0,0.0,0.0,0.0,0.0,-1.0
75417-75463-75452,75463,75417,75452,-1,0.0,0.0,0.0,115.47425,0.0,0.0
75417-75463-99272,75463,75417,99272,-1,0.0,0.0,0.0,71.772316,0.0,0.0
75452-75463-75417,75463,75452,75417,-1,0.0,0.0,0.0,33.242607,0.0,0.0
75452-75463-75452,75463,75452,75452,0,0.0,0.0,0.0,0.0,0.0,-1.0
75452-75463-99272,75463,75452,99272,0,0.0,0.0,0.0,0.0,0.0,-1.0
99271-75463-75417,75463,99271,75417,-1,0.0,0.0,0.0,32.617275,0.0,0.0
99271-75463-75452,75463,99271,75452,0,0.0,0.0,0.0,0.0,0.0,-1.0
99271-75463-99272,75463,99271,99272,-1,0.0,0.0,0.0,0.0,0.0,0.0
76125-76124-76125,76124,76125,76125,0,0.0,0.0,0.0,0.0,0.0,-1.0
76125-76124-76193,76124,76125,76193,-1,0.0,0.0,0.0,31.012629,0.0,0.0
76138-76124-76125,76124,76138,76125,-1,0.0,0.0,0.0,266.9826,0.0,0.0
76138-76124-76193,76124,76138,76193,0,0.0,0.0,0.0,0.0,0.0,-1.0
76068-76217-76210,76217,76068,76210,0,0.0,0.0,0.0,0.0,0.0,-1.0
76068-76217-76226,76217,76068,76226,-1,0.0,0.0,0.0,4.4576087,0.0,0.0
76068-76217-76542,76217,76068,76542,0,0.0,0.0,0.0,0.0,0.0,-1.0
76212-76217-76210,76217,76212,76210,0,0.0,0.0,0.0,0.0,0.0,-1.0
76212-76217-76226,76217,76212,76226,-1,0.0,0.0,0.0,4.0195861,0.0,0.0
76212-76217-76542,76217,76212,76542,0,0.0,0.0,0.0,0.0,0.0,-1.0
76226-76217-76210,76217,76226,76210,-1,0.0,0.0,0.0,22.026054,0.0,0.0
76226-76217-76226,76217,76226,76226,0,0.0,0.0,0.0,0.0,0.0,-1.0
76226-76217-76542,76217,76226,76542,-1,0.0,0.0,0.0,39.411434,0.0,0.0
76226-76222-76020,76222,76226,76020,0,0.0,0.0,0.0,0.0,0.0,-1.0
76226-76222-76226,76222,76226,76226,0,0.0,0.0,0.0,0.0,0.0,-1.0
76226-76222-76318,76222,76226,76318,-1,0.0,0.0,0.0,86.732964,0.0,0.0
76318-76222-76020,76222,76318,76020,-1,0.0,0.0,0.0,55.169769,0.0,0.0
76318-76222-76226,76222,76318,76226,-1,0.0,0.0,0.0,20.857086,0.0,0.0
76318-76222-76318,76222,76318,76318,0,0.0,0.0,0.0,0.0,0.0,-1.0
76179-76226-76020,76226,76179,76020,-1,0.0,0.0,0.0,0.0,0.0,0.0
76179-76226-76217,76226,76179,76217,-1,0.0,0.0,0.0,40.580402,0.0,0.0
76179-76226-76222,76226,76179,76222,-1,0.0,0.0,0.0,81.591148,0.0,0.0
76217-76226-76020,76226,76217,76020,-1,0.0,0.0,0.0,4.3584571,0.0,0.0
76217-76226-76217,76226,76217,76217,0,0.0,0.0,0.0,0.0,0.0,-1.0
76217-76226-76222,76226,76217,76222,-1,0.0,0.0,0.0,4.1187382,0.0,0.0
76222-76226-76020,76226,76222,76020,-1,0.0,0.0,0.0,0.0,0.0,0.0
76222-76226-76217,76226,76222,76217,-1,0.0,0.0,0.0,20.857086,0.0,0.0
76222-76226-76222,76226,76222,76222,0,0.0,0.0,0.0,0.0,0.0,-1.0
76270-76226-76020,76226,76270,76020,0,0.0,0.0,0.0,0.0,0.0,-1.0
76270-76226-76217,76226,76270,76217,0,0.0,0.0,0.0,0.0,0.0,-1.0
76270-76226-76222,76226,76270,76222,-1,0.0,0.0,0.0,1.0230806,0.0,0.0
76182-76227-76183,76227,76182,76183,0,0.0,0.0,0.0,0.0,0.0,-1.0
76182-76227-76228,76227,76182,76228,-1,0.0,0.0,0.0,0.0,0.0,0.0
76228-76227-76183,76227,76228,76183,-1,0.0,0.0,0.0,0.6300254,0.0,0.0
76228-76227-76228,76227,76228,76228,0,0.0,0.0,0.0,0.0,0.0,-1.0
76205-76233-76208,76233,76205,76208,0,0.0,0.0,0.0,0.0,0.0,-1.0
76205-76233-76232,76233,76205,76232,-1,0.0,0.0,0.0,0.6300254,0.0,0.0
76232-76233-76208,76233,76232,76208,-1,0.0,0.0,0.0,0.0,0.0,0.0
76232-76233-76232,76233,76232,76232,0,0.0,0.0,0.0,0.0,0.0,-1.0
76234-76235-76236,76235,76234,76236,0,0.0,0.0,0.0,0.0,0.0,-1.0
76234-76235-76237,76235,76234,76237,0,0.0,0.0,0.0,0.0,0.0,-1.0
76234-76235-76311,76235,76234,76311,-1,0.0,0.0,0.0,65.387123,0.0,0.0
76237-76235-76236,76235,76237,76236,-1,0.0,0.0,0.0,0.0,0.0,0.0
76237-76235-76237,76235,76237,76237,0,0.0,0.0,0.0,0.0,0.0,-1.0
76237-76235-76311,76235,76237,76311,-1,0.0,0.0,0.0,218.44127,0.0,0.0
76311-76235-76236,76235,76311,76236,-1,0.0,0.0,0.0,77.527458,0.0,0.0
76311-76235-76237,76235,76311,76237,-1,0.0,0.0,0.0,129.73775,0.0,0.0
76311-76235-76311,76235,76311,76311,0,0.0,0.0,0.0,0.0,0.0,-1.0
76235-76237-76235,76237,76235,76235,0,0.0,0.0,0.0,0.0,0.0,-1.0
76235-76237-76236,76237,76235,76236,0,0.0,0.0,0.0,0.0,0.0,-1.0
76235-76237-76241,76237,76235,76241,-1,0.0,0.0,0.0,129.73775,0.0,0.0
76241-76237-76235,76237,76241,76235,-1,0.0,0.0,0.0,218.44127,0.0,0.0
76241-76237-76236,76237,76241,76236,-1,0.0,0.0,0.0,59.059032,0.0,0.0
76241-76237-76241,76237,76241,76241,0,0.0,0.0,0.0,0.0,0.0,-1.0
76152-76241-76237,76241,76152,76237,0,0.0,0.0,0.0,0.0,0.0,-1.0
76152-76241-76242,76241,76152,76242,-1,0.0,0.0,0.0,139.4993,0.0,0.0
76237-76241-76237,76241,76237,76237,0,0.0,0.0,0.0,0.0,0.0,-1.0
76237-76241-76242,76241,76237,76242,-1,0.0,0.0,0.0,129.73775,0.0,0.0
76242-76241-76237,76241,76242,76237,-1,0.0,0.0,0.0,277.50031,0.0,0.0
76242-76241-76242,76241,76242,76242,0,0.0,0.0,0.0,0.0,0.0,-1.0
76241-76242-76150,76242,76241,76150,-1,0.0,0.0,0.0,103.40456,0.0,0.0
76241-76242-76241,76242,76241,76241,0,0.0,0.0,0.0,0.0,0.0,-1.0
76241-76242-76247,76242,76241,76247,-1,0.0,0.0,0.0,165.83249,0.0,0.0
76247-76242-76150,76242,76247,76150,0,0.0,0.0,0.0,0.0,0.0,-1.0
76247-76242-76241,76242,76247,76241,-1,0.0,0.0,0.0,277.50031,0.0,0.0
76247-76242-76247,76242,76247,76247,0,0.0,0.0,0.0,0.0,0.0,-1.0
76245-76246-76247,76246,76245,76247,0,0.0,0.0,0.0,0.0,0.0,-1.0
76245-76246-76248,76246,76245,76248,0,0.0,0.0,0.0,0.0,0.0,-1.0
76245-76246-76307,76246,76245,76307,-1,0.0,0.0,0.0,2.2740972,0.0,0.0
76247-76246-76247,76246,76247,76247,0,0.0,0.0,0.0,0.0,0.0,-1.0
76247-76246-76248,76246,76247,76248,-1,0.0,0.0,0.0,0.0,0.0,0.0
76247-76246-76307,76246,76247,76307,-1,0.0,0.0,0.0,165.83249,0.0,0.0
76307-76246-76247,76246,76307,76247,-1,0.0,0.0,0.0,53.57056,0.0,0.0
76307-76246-76248,76246,76307,76248,-1,0.0,0.0,0.0,116.98624,0.0,0.0
76307-76246-76307,76246,76307,76307,0,0.0,0.0,0.0,0.0,0.0,-1.0
76242-76247-76242,76247,76242,76242,0,0.0,0.0,0.0,0.0,0.0,-1.0
76242-76247-76246,76247,76242,76246,-1,0.0,0.0,0.0,165.83249,0.0,0.0
76245-76247-76242,76247,76245,76242,-1,0.0,0.0,0.0,223.92975,0.0,0.0
76245-76247-76246,76247,76245,76246,0,0.0,0.0,0.0,0.0,0.0,-1.0
76246-76247-76242,76247,76246,76242,-1,0.0,0.0,0.0,53.57056,0.0,0.0
76246-76247-76246,76247,76246,76246,0,0.0,0.0,0.0,0.0,0.0,-1.0
76253-76294-76263,76294,76253,76263,0,0.0,0.0,0.0,0.0,0.0,-1.0
76253-76294-76457,76294,76253,76457,-1,0.0,0.0,0.0,45.529926,0.0,0.0
76457-76294-76263,76294,76457,76263,-1,0.0,0.0,0.0,66.206017,0.0,0.0
76457-76294-76457,76294,76457,76457,0,0.0,0.0,0.0,0.0,0.0,-1.0
76555-76298-76556,76298,76555,76556,0,0.0,0.0,0.0,0.0,0.0,-1.0
76555-76298-76559,76298,76555,76559,-1,0.0,0.0,0.0,36.788502,0.0,0.0
76560-76298-76556,76298,76560,76556,-1,0.0,0.0,0.0,100.04519,0.0,0.0
76560-76298-76559,76298,76560,76559,0,0.0,0.0,0.0,0.0,0.0,-1.0
76317-76316-76070,76316,76317,76070,0,0.0,0.0,0.0,0.0,0.0,-1.0
76317-76316-76397,76316,76317,76397,-1,0.0,0.0,0.0,0.0,0.0,0.0
76317-76316-76512,76316,76317,76512,-1,0.0,0.0,0.0,39.411434,0.0,0.0
76397-76316-76070,76316,76397,76070,-1,0.0,0.0,0.0,0.0,0.0,0.0
76397-76316-76397,76316,76397,76397,0,0.0,0.0,0.0,0.0,0.0,-1.0
76397-76316-76512,76316,76397,76512,-1,0.0,0.0,0.0,0.0,0.0,0.0
76512-76316-76070,76316,76512,76070,-1,0.0,0.0,0.0,208.08618,0.0,0.0
76512-76316-76397,76316,76512,76397,-1,0.0,0.0,0.0,0.0,0.0,0.0
76512-76316-76512,76316,76512,76512,0,0.0,0.0,0.0,0.0,0.0,-1.0
76091-76377-76091,76377,76091,76091,0,0.0,0.0,0.0,0.0,0.0,-1.0
76091-76377-76378,76377,76091,76378,-1,0.0,0.0,0.0,6.8685427,0.0,0.0
76091-76377-76420,76377,76091,76420,-1,0.0,0.0,0.0,42.977772,0.0,0.0
76378-76377-76091,76377,76378,76091,-1,0.0,0.0,0.0,51.791725,0.0,0.0
76378-76377-76378,76377,76378,76378,0,0.0,0.0,0.0,0.0,0.0,-1.0
76378-76377-76420,76377,76378,76420,-1,0.0,0.0,0.0,7.9218788,0.0,0.0
76420-76377-76091,76377,76420,76091,0,0.0,0.0,0.0,0.0,0.0,-1.0
76420-76377-76378,76377,76420,76378,-1,0.0,0.0,0.0,1.6609157,0.0,0.0
76420-76377-76420,76377,76420,76420,0,0.0,0.0,0.0,0.0,0.0,-1.0
76549-76414-76550,76414,76549,76550,-1,0.0,0.0,0.0,67.432549,0.0,0.0
76549-76414-76551,76414,76549,76551,0,0.0,0.0,0.0,0.0,0.0,-1.0
76550-76414-76550,76414,76550,76550,0,0.0,0.0,0.0,0.0,0.0,-1.0
76550-76414-76551,76414,76550,76551,-1,0.0,0.0,0.0,83.579399,0.0,0.0
76128-76435-76128,76435,76128,76128,0,0.0,0.0,0.0,0.0,0.0,-1.0
76128-76435-76129,76435,76128,76129,-1,0.0,0.0,0.0,4.314415,0.0,0.0
76128-76435-76588,76435,76128,76588,-1,0.0,0.0,0.0,3.9363601,0.0,0.0
76129-76435-76128,76435,76129,76128,-1,0.0,0.0,0.0,10.852688,0.0,0.0
76129-76435-76129,76435,76129,76129,0,0.0,0.0,0.0,0.0,0.0,-1.0
76129-76435-76588,76435,76129,76588,0,0.0,0.0,0.0,0.0,0.0,-1.0
76588-76435-76128,76435,76588,76128,-1,0.0,0.0,0.0,0.0991281,0.0,0.0
76588-76435-76129,76435,76588,76129,-1,0.0,0.0,0.0,7.7851644,0.0,0.0
76588-76435-76588,76435,76588,76588,0,0.0,0.0,0.0,0.0,0.0,-1.0
478-76469-478,76469,478,478,0,0.0,0.0,0.0,0.0,0.0,-1.0
478-76469-525,76469,478,525,-1,0.0,0.0,0.0,0.0010873,0.0,0.0
478-76469-76295,76469,478,76295,-1,0.0,0.0,0.0,0.3361869,0.0,0.0
478-76469-76555,76469,478,76555,-1,0.0,0.0,0.0,0.0537925,0.0,0.0
525-76469-478,76469,525,478,-1,0.0,0.0,0.0,0.0010873,0.0,0.0
525-76469-525,76469,525,525,0,0.0,0.0,0.0,0.0,0.0,-1.0
525-76469-76295,76469,525,76295,-1,0.0,0.0,0.0,24.101908,0.0,0.0
525-76469-76555,76469,525,76555,-1,0.0,0.0,0.0,0.3402489,0.0,0.0
76295-76469-478,76469,76295,478,-1,0.0,0.0,0.0,1.0958817,0.0,0.0
76295-76469-525,76469,76295,525,-1,0.0,0.0,0.0,6.7763658,0.0,0.0
76295-76469-76295,76469,76295,76295,0,0.0,0.0,0.0,0.0,0.0,-1.0
76295-76469-76555,76469,76295,76555,-1,0.0,0.0,0.0,36.406921,0.0,0.0
76556-76469-478,76469,76556,478,-1,0.0,0.0,0.0,0.0754038,0.0,0.0
76556-76469-525,76469,76556,525,-1,0.0,0.0,0.0,0.481359,0.0,0.0
76556-76469-76295,76469,76556,76295,-1,0.0,0.0,0.0,99.504921,0.0,0.0
76556-76469-76555,76469,76556,76555,0,0.0,0.0,0.0,0.0,0.0,-1.0
76120-76550-76120,76550,76120,76120,0,0.0,0.0,0.0,0.0,0.0,-1.0
76120-76550-76414,76550,76120,76414,-1,0.0,0.0,0.0,83.579399,0.0,0.0
76120-76550-76589,76550,76120,76589,-1,0.0,0.0,0.0,0.0,0.0,0.0
76414-76550-76120,76550,76414,76120,-1,0.0,0.0,0.0,67.432549,0.0,0.0
76414-76550-76414,76550,76414,76414,0,0.0,0.0,0.0,0.0,0.0,-1.0
76414-76550-76589,76550,76414,76589,0,0.0,0.0,0.0,0.0,0.0,-1.0
76090-76552-76090,76552,76090,76090,0,0.0,0.0,0.0,0.0,0.0,-1.0
76090-76552-76545,76552,76090,76545,-1,0.0,0.0,0.0,65.16465,0.0,0.0
76090-76552-76546,76552,76090,76546,-1,0.0,0.0,0.0,9.8389797,0.0,0.0
76545-76552-76090,76552,76545,76090,-1,0.0,0.0,0.0,92.397369,0.0,0.0
76545-76552-76545,76552,76545,76545,0,0.0,0.0,0.0,0.0,0.0,-1.0
76545-76552-76546,76552,76545,76546,0,0.0,0.0,0.0,0.0,0.0,-1.0
76589-76552-76090,76552,76589,76090,-1,0.0,0.0,0.0,0.0,0.0,0.0
76589-76552-76545,76552,76589,76545,0,0.0,0.0,0.0,0.0,0.0,-1.0
76589-76552-76546,76552,76589,76546,-1,0.0,0.0,0.0,0.0,0.0,0.0
76546-76590-76548,76590,76546,76548,0,0.0,0.0,0.0,0.0,0.0,-1.0
76546-76590-76587,76590,76546,76587,-1,0.0,0.0,0.0,10.852688,0.0,0.0
76587-76590-76548,76590,76587,76548,-1,0.0,0.0,0.0,12.099579,0.0,0.0
76587-76590-76587,76590,76587,76587,0,0.0,0.0,0.0,0.0,0.0,-1.0
77002-77005-77008,77005,77002,77008,0,0.0,0.0,0.0,0.0,0.0,-1.0
77002-77005-77023,77005,77002,77023,-1,0.0,0.0,0.0,442.72565,0.0,0.0
77023-77005-77008,77005,77023,77008,-1,0.0,0.0,0.0,285.65063,0.0,0.0
77023-77005-77023,77005,77023,77023,0,0.0,0.0,0.0,0.0,0.0,-1.0
77190-77024-77190,77024,77190,77190,0,0.0,0.0,0.0,0.0,0.0,-1.0
77190-77024-77191,77024,77190,77191,10,0.0,0.0,0.0,0.0,0.0,10.0
77190-77024-77192,77024,77190,77192,-1,0.0,0.0,0.0,0.2343128,0.0,0.0
77190-77024-77193,77024,77190,77193,-1,0.0,0.0,0.0,0.2401588,0.0,0.0
77191-77024-77190,77024,77191,77190,-1,0.0,0.0,0.0,0.2134296,0.0,0.0
77191-77024-77191,77024,77191,77191,0,0.0,0.0,0.0,0.0,0.0,-1.0
77191-77024-77192,77024,77191,77192,-1,0.0,0.0,0.0,97.267036,0.0,0.0
77191-77024-77193,77024,77191,77193,-1,0.0,0.0,0.0,345.24518,0.0,0.0
77192-77024-77190,77024,77192,77190,-1,0.0,0.0,0.0,0.0307836,0.0,0.0
77192-77024-77191,77024,77192,77191,-1,0.0,0.0,0.0,164.7523,0.0,0.0
77192-77024-77192,77024,77192,77192,0,0.0,0.0,0.0,0.0,0.0,-1.0
77192-77024-77193,77024,77192,77193,-1,0.0,0.0,0.0,2.8307142,0.0,0.0
77193-77024-77190,77024,77193,77190,-1,0.0,0.0,0.0,0.1052266,0.0,0.0
77193-77024-77191,77024,77193,77191,-1,0.0,0.0,0.0,120.89832,0.0,0.0
77193-77024-77192,77024,77193,77192,-1,0.0,0.0,0.0,0.8635605,0.0,0.0
77193-77024-77193,77024,77193,77193,0,0.0,0.0,0.0,0.0,0.0,-1.0
77025-77026-77025,77026,77025,77025,0,0.0,0.0,0.0,0.0,0.0,-1.0
77025-77026-77027,77026,77025,77027,-1,0.0,0.0,0.0,347.19171,0.0,0.0
77025-77026-77109,77026,77025,77109,-1,0.0,0.0,0.0,0.0,0.0,0.0
77025-77026-77152,77026,77025,77152,-1,0.0,0.0,0.0,1.1243304,0.0,0.0
77027-77026-77025,77026,77027,77025,-1,0.0,0.0,0.0,121.86711,0.0,0.0
77027-77026-77027,77026,77027,77027,0,0.0,0.0,0.0,0.0,0.0,-1.0
77027-77026-77109,77026,77027,77109,-1,0.0,0.0,0.0,0.0,0.0,0.0
77027-77026-77152,77026,77027,77152,-1,0.0,0.0,0.0,0.0,0.0,0.0
77109-77026-77025,77026,77109,77025,-1,0.0,0.0,0.0,0.0,0.0,0.0
77109-77026-77027,77026,77109,77027,-1,0.0,0.0,0.0,0.0,0.0,0.0
77109-77026-77109,77026,77109,77109,0,0.0,0.0,0.0,0.0,0.0,-1.0
77109-77026-77152,77026,77109,77152,-1,0.0,0.0,0.0,0.0,0.0,0.0
77152-77026-77025,77026,77152,77025,10,0.0,0.0,0.0,0.0,0.0,10.0
77152-77026-77027,77026,77152,77027,-1,0.0,0.0,0.0,0.0,0.0,0.0
77152-77026-77109,77026,77152,77109,-1,0.0,0.0,0.0,0.1024378,0.0,0.0
77152-77026-77152,77026,77152,77152,0,0.0,0.0,0.0,0.0,0.0,-1.0
77027-77028-77027,77028,77027,77027,0,0.0,0.0,0.0,0.0,0.0,-1.0
77027-77028-77034,77028,77027,77034,-1,0.0,0.0,0.0,222.71971,0.0,0.0
77027-77028-77093,77028,77027,77093,-1,0.0,0.0,0.0,0.0,0.0,0.0
77027-77028-77174,77028,77027,77174,-1,0.0,0.0,0.0,124.47202,0.0,0.0
77034-77028-77027,77028,77034,77027,-1,0.0,0.0,0.0,33.437435,0.0,0.0
77034-77028-77034,77028,77034,77034,0,0.0,0.0,0.0,0.0,0.0,-1.0
77034-77028-77093,77028,77034,77093,-1,0.0,0.0,0.0,0.7073096,0.0,0.0
77034-77028-77174,77028,77034,77174,-1,0.0,0.0,0.0,0.0,0.0,0.0
77093-77028-77027,77028,77093,77027,10,0.0,0.0,0.0,0.0,0.0,10.0
77093-77028-77034,77028,77093,77034,-1,0.0,0.0,0.0,0.3975626,0.0,0.0
77093-77028-77093,77028,77093,77093,0,0.0,0.0,0.0,0.0,0.0,-1.0
