ID,JNODE,INODE,KNODE,TPF,DATA1,DATA2,DATA3
56654-66165-66374,66165,56654,66374,0,0.0,0.0,0.0
66164-66165-66164,66165,66164,66164,0,0.0,0.0,0.0
66164-66165-66168,66165,66164,66168,-1,0.0,0.0,0.0
66164-66165-66371,66165,66164,66371,-1,0.0,0.0,0.0
66164-66165-66374,66165,66164,66374,-1,0.0,0.0,0.0
66168-66165-66164,66165,66168,66164,-1,0.0,0.0,0.0
66168-66165-66168,66165,66168,66168,0,0.0,0.0,0.0
66168-66165-66371,66165,66168,66371,-1,0.0,0.0,0.0
66168-66165-66374,66165,66168,66374,-1,0.0,0.0,0.0
66371-66165-66164,66165,66371,66164,-1,0.0,0.0,0.0
66371-66165-66168,66165,66371,66168,-1,0.0,0.0,0.0
66371-66165-66371,66165,66371,66371,0,0.0,0.0,0.0
66371-66165-66374,66165,66371,66374,-1,0.0,0.0,0.0
65239-66169-65239,66169,65239,65239,0,0.0,0.0,0.0
65239-66169-65780,66169,65239,65780,-1,0.0,0.0,0.0
65239-66169-66242,66169,65239,66242,-1,0.0,0.0,0.0
65239-66169-66625,66169,65239,66625,-1,0.0,0.0,0.0
65780-66169-65239,66169,65780,65239,-1,0.0,0.0,0.0
65780-66169-65780,66169,65780,65780,0,0.0,0.0,0.0
65780-66169-66242,66169,65780,66242,-1,0.0,0.0,0.0
65780-66169-66625,66169,65780,66625,-1,0.0,0.0,0.0
66242-66169-65239,66169,66242,65239,-1,0.0,0.0,0.0
66242-66169-65780,66169,66242,65780,-1,0.0,0.0,0.0
66242-66169-66242,66169,66242,66242,0,0.0,0.0,0.0
66242-66169-66625,66169,66242,66625,-1,0.0,0.0,0.0
66625-66169-65239,66169,66625,65239,-1,0.0,0.0,0.0
66625-66169-65780,66169,66625,65780,-1,0.0,0.0,0.0
66625-66169-66242,66169,66625,66242,0,0.0,0.0,0.0
66625-66169-66625,66169,66625,66625,0,0.0,0.0,0.0
66192-66193-66192,66193,66192,66192,0,0.0,0.0,0.0
66192-66193-66311,66193,66192,66311,-1,0.0,0.0,0.0
66192-66193-66648,66193,66192,66648,0,0.0,0.0,0.0
66311-66193-66192,66193,66311,66192,-1,0.0,0.0,0.0
66311-66193-66311,66193,66311,66311,0,0.0,0.0,0.0
66311-66193-66648,66193,66311,66648,-1,0.0,0.0,0.0
66648-66193-66192,66193,66648,66192,-1,0.0,0.0,0.0
66648-66193-66311,66193,66648,66311,-1,0.0,0.0,0.0
66648-66193-66648,66193,66648,66648,0,0.0,0.0,0.0
66120-66210-66120,66210,66120,66120,0,0.0,0.0,0.0
66120-66210-66211,66210,66120,66211,-1,0.0,0.0,0.0
66120-66210-66260,66210,66120,66260,-1,0.0,0.0,0.0
66120-66210-66638,66210,66120,66638,0,0.0,0.0,0.0
66211-66210-66120,66210,66211,66120,-1,0.0,0.0,0.0
66211-66210-66211,66210,66211,66211,0,0.0,0.0,0.0
66211-66210-66260,66210,66211,66260,-1,0.0,0.0,0.0
66211-66210-66638,66210,66211,66638,-1,0.0,0.0,0.0
66260-66210-66120,66210,66260,66120,-1,0.0,0.0,0.0
66260-66210-66211,66210,66260,66211,-1,0.0,0.0,0.0
66260-66210-66260,66210,66260,66260,0,0.0,0.0,0.0
66260-66210-66638,66210,66260,66638,-1,0.0,0.0,0.0
66638-66210-66120,66210,66638,66120,-1,0.0,0.0,0.0
66638-66210-66211,66210,66638,66211,-1,0.0,0.0,0.0
66638-66210-66260,66210,66638,66260,-1,0.0,0.0,0.0
66638-66210-66638,66210,66638,66638,0,0.0,0.0,0.0
66196-66217-66196,66217,66196,66196,0,0.0,0.0,0.0
66196-66217-66216,66217,66196,66216,-1,0.0,0.0,0.0
66196-66217-66273,66217,66196,66273,-1,0.0,0.0,0.0
66196-66217-66315,66217,66196,66315,0,0.0,0.0,0.0
66216-66217-66196,66217,66216,66196,-1,0.0,0.0,0.0
66216-66217-66216,66217,66216,66216,0,0.0,0.0,0.0
66216-66217-66273,66217,66216,66273,-1,0.0,0.0,0.0
66216-66217-66315,66217,66216,66315,-1,0.0,0.0,0.0
66273-66217-66196,66217,66273,66196,-1,0.0,0.0,0.0
66273-66217-66216,66217,66273,66216,-1,0.0,0.0,0.0
66273-66217-66273,66217,66273,66273,0,0.0,0.0,0.0
66273-66217-66315,66217,66273,66315,-1,0.0,0.0,0.0
66315-66217-66196,66217,66315,66196,-1,0.0,0.0,0.0
66315-66217-66216,66217,66315,66216,0,0.0,0.0,0.0
66315-66217-66273,66217,66315,66273,-1,0.0,0.0,0.0
66315-66217-66315,66217,66315,66315,0,0.0,0.0,0.0
66656-66221-66656,66221,66656,66656,0,0.0,0.0,0.0
66656-66221-66828,66221,66656,66828,-1,0.0,0.0,0.0
66828-66221-66656,66221,66828,66656,-1,0.0,0.0,0.0
66828-66221-66828,66221,66828,66828,0,0.0,0.0,0.0
66198-66222-66198,66222,66198,66198,0,0.0,0.0,0.0
66198-66222-66223,66222,66198,66223,-1,0.0,0.0,0.0
66198-66222-66605,66222,66198,66605,-1,0.0,0.0,0.0
66223-66222-66198,66222,66223,66198,-1,0.0,0.0,0.0
66223-66222-66223,66222,66223,66223,0,0.0,0.0,0.0
66223-66222-66605,66222,66223,66605,-1,0.0,0.0,0.0
66222-66223-66222,66223,66222,66222,0,0.0,0.0,0.0
66222-66223-66330,66223,66222,66330,-1,0.0,0.0,0.0
66222-66223-66653,66223,66222,66653,-1,0.0,0.0,0.0
66358-66223-66222,66223,66358,66222,-1,0.0,0.0,0.0
66358-66223-66330,66223,66358,66330,0,0.0,0.0,0.0
66358-66223-66653,66223,66358,66653,-1,0.0,0.0,0.0
66653-66223-66222,66223,66653,66222,-1,0.0,0.0,0.0
66653-66223-66330,66223,66653,66330,-1,0.0,0.0,0.0
66653-66223-66653,66223,66653,66653,0,0.0,0.0,0.0
66604-66230-66604,66230,66604,66604,0,0.0,0.0,0.0
66604-66230-66610,66230,66604,66610,-1,0.0,0.0,0.0
66604-66230-66824,66230,66604,66824,-1,0.0,0.0,0.0
66604-66230-66825,66230,66604,66825,-1,0.0,0.0,0.0
66610-66230-66604,66230,66610,66604,-1,0.0,0.0,0.0
66610-66230-66610,66230,66610,66610,0,0.0,0.0,0.0
66610-66230-66824,66230,66610,66824,-1,0.0,0.0,0.0
66610-66230-66825,66230,66610,66825,-1,0.0,0.0,0.0
66824-66230-66604,66230,66824,66604,-1,0.0,0.0,0.0
66824-66230-66610,66230,66824,66610,-1,0.0,0.0,0.0
66824-66230-66824,66230,66824,66824,0,0.0,0.0,0.0
66824-66230-66825,66230,66824,66825,-1,0.0,0.0,0.0
66250-66248-66250,66248,66250,66250,0,0.0,0.0,0.0
66250-66248-66266,66248,66250,66266,-1,0.0,0.0,0.0
66250-66248-66627,66248,66250,66627,-1,0.0,0.0,0.0
66250-66248-66634,66248,66250,66634,-1,0.0,0.0,0.0
66266-66248-66250,66248,66266,66250,-1,0.0,0.0,0.0
66266-66248-66266,66248,66266,66266,0,0.0,0.0,0.0
66266-66248-66627,66248,66266,66627,-1,0.0,0.0,0.0
66266-66248-66634,66248,66266,66634,0,0.0,0.0,0.0
66627-66248-66250,66248,66627,66250,0,0.0,0.0,0.0
66627-66248-66266,66248,66627,66266,-1,0.0,0.0,0.0
66627-66248-66627,66248,66627,66627,0,0.0,0.0,0.0
66627-66248-66634,66248,66627,66634,-1,0.0,0.0,0.0
66634-66248-66250,66248,66634,66250,-1,0.0,0.0,0.0
66634-66248-66266,66248,66634,66266,-1,0.0,0.0,0.0
66634-66248-66627,66248,66634,66627,0,0.0,0.0,0.0
66634-66248-66634,66248,66634,66634,0,0.0,0.0,0.0
66253-66254-66253,66254,66253,66253,0,0.0,0.0,0.0
66253-66254-66255,66254,66253,66255,-1,0.0,0.0,0.0
66253-66254-66281,66254,66253,66281,-1,0.0,0.0,0.0
66253-66254-66282,66254,66253,66282,-1,0.0,0.0,0.0
66255-66254-66253,66254,66255,66253,-1,0.0,0.0,0.0
66255-66254-66255,66254,66255,66255,0,0.0,0.0,0.0
66255-66254-66281,66254,66255,66281,0,0.0,0.0,0.0
66255-66254-66282,66254,66255,66282,-1,0.0,0.0,0.0
66281-66254-66253,66254,66281,66253,-1,0.0,0.0,0.0
66281-66254-66255,66254,66281,66255,-1,0.0,0.0,0.0
66281-66254-66281,66254,66281,66281,0,0.0,0.0,0.0
66281-66254-66282,66254,66281,66282,-1,0.0,0.0,0.0
66282-66254-66253,66254,66282,66253,-1,0.0,0.0,0.0
66282-66254-66255,66254,66282,66255,0,0.0,0.0,0.0
66282-66254-66281,66254,66282,66281,-1,0.0,0.0,0.0
66282-66254-66282,66254,66282,66282,0,0.0,0.0,0.0
66120-66258-66120,66258,66120,66120,0,0.0,0.0,0.0
66120-66258-66121,66258,66120,66121,0,0.0,0.0,0.0
66120-66258-66197,66258,66120,66197,-1,0.0,0.0,0.0
66120-66258-66259,66258,66120,66259,-1,0.0,0.0,0.0
66121-66258-66120,66258,66121,66120,-1,0.0,0.0,0.0
66121-66258-66121,66258,66121,66121,0,0.0,0.0,0.0
66121-66258-66197,66258,66121,66197,-1,0.0,0.0,0.0
66121-66258-66259,66258,66121,66259,-1,0.0,0.0,0.0
66197-66258-66120,66258,66197,66120,-1,0.0,0.0,0.0
66197-66258-66121,66258,66197,66121,-1,0.0,0.0,0.0
66197-66258-66197,66258,66197,66197,0,0.0,0.0,0.0
66197-66258-66259,66258,66197,66259,-1,0.0,0.0,0.0
66259-66258-66120,66258,66259,66120,-1,0.0,0.0,0.0
66259-66258-66121,66258,66259,66121,-1,0.0,0.0,0.0
66259-66258-66197,66258,66259,66197,0,0.0,0.0,0.0
66259-66258-66259,66258,66259,66259,0,0.0,0.0,0.0
66132-66259-66132,66259,66132,66132,0,0.0,0.0,0.0
66132-66259-66258,66259,66132,66258,-1,0.0,0.0,0.0
66132-66259-66599,66259,66132,66599,-1,0.0,0.0,0.0
66132-66259-66636,66259,66132,66636,0,0.0,0.0,0.0
66258-66259-66132,66259,66258,66132,-1,0.0,0.0,0.0
66258-66259-66258,66259,66258,66258,0,0.0,0.0,0.0
66258-66259-66599,66259,66258,66599,0,0.0,0.0,0.0
66258-66259-66636,66259,66258,66636,-1,0.0,0.0,0.0
66599-66259-66132,66259,66599,66132,-1,0.0,0.0,0.0
66599-66259-66258,66259,66599,66258,-1,0.0,0.0,0.0
66599-66259-66599,66259,66599,66599,0,0.0,0.0,0.0
66599-66259-66636,66259,66599,66636,-1,0.0,0.0,0.0
66636-66259-66132,66259,66636,66132,-1,0.0,0.0,0.0
66636-66259-66258,66259,66636,66258,-1,0.0,0.0,0.0
66636-66259-66599,66259,66636,66599,-1,0.0,0.0,0.0
66636-66259-66636,66259,66636,66636,0,0.0,0.0,0.0
66210-66260-66210,66260,66210,66210,0,0.0,0.0,0.0
66210-66260-66642,66260,66210,66642,-1,0.0,0.0,0.0
66261-66260-66210,66260,66261,66210,-1,0.0,0.0,0.0
66261-66260-66642,66260,66261,66642,-1,0.0,0.0,0.0
66264-66261-66260,66261,66264,66260,-1,0.0,0.0,0.0
66264-66261-66264,66261,66264,66264,0,0.0,0.0,0.0
66264-66261-66560,66261,66264,66560,-1,0.0,0.0,0.0
66560-66261-66260,66261,66560,66260,-1,0.0,0.0,0.0
66560-66261-66264,66261,66560,66264,-1,0.0,0.0,0.0
66560-66261-66560,66261,66560,66560,0,0.0,0.0,0.0
66642-66261-66260,66261,66642,66260,-1,0.0,0.0,0.0
66642-66261-66264,66261,66642,66264,-1,0.0,0.0,0.0
66642-66261-66560,66261,66642,66560,0,0.0,0.0,0.0
66261-66264-66261,66264,66261,66261,0,0.0,0.0,0.0
66261-66264-66265,66264,66261,66265,-1,0.0,0.0,0.0
66261-66264-66444,66264,66261,66444,0,0.0,0.0,0.0
66265-66264-66261,66264,66265,66261,-1,0.0,0.0,0.0
66265-66264-66265,66264,66265,66265,0,0.0,0.0,0.0
66265-66264-66444,66264,66265,66444,-1,0.0,0.0,0.0
66444-66264-66261,66264,66444,66261,-1,0.0,0.0,0.0
66444-66264-66265,66264,66444,66265,-1,0.0,0.0,0.0
66444-66264-66444,66264,66444,66444,0,0.0,0.0,0.0
66264-66265-66264,66265,66264,66264,0,0.0,0.0,0.0
66264-66265-66266,66265,66264,66266,-1,0.0,0.0,0.0
66264-66265-66551,66265,66264,66551,0,0.0,0.0,0.0
66266-66265-66264,66265,66266,66264,-1,0.0,0.0,0.0
66266-66265-66266,66265,66266,66266,0,0.0,0.0,0.0
66266-66265-66551,66265,66266,66551,-1,0.0,0.0,0.0
66551-66265-66264,66265,66551,66264,-1,0.0,0.0,0.0
66551-66265-66266,66265,66551,66266,-1,0.0,0.0,0.0
66551-66265-66551,66265,66551,66551,0,0.0,0.0,0.0
66248-66266-66248,66266,66248,66248,0,0.0,0.0,0.0
66248-66266-66265,66266,66248,66265,-1,0.0,0.0,0.0
66248-66266-66552,66266,66248,66552,-1,0.0,0.0,0.0
66265-66266-66248,66266,66265,66248,-1,0.0,0.0,0.0
66265-66266-66265,66266,66265,66265,0,0.0,0.0,0.0
66265-66266-66552,66266,66265,66552,0,0.0,0.0,0.0
66552-66266-66248,66266,66552,66248,-1,0.0,0.0,0.0
66552-66266-66265,66266,66552,66265,-1,0.0,0.0,0.0
66552-66266-66552,66266,66552,66552,0,0.0,0.0,0.0
66413-66267-66413,66267,66413,66413,0,0.0,0.0,0.0
66413-66267-66414,66267,66413,66414,-1,0.0,0.0,0.0
66413-66267-66622,66267,66413,66622,-1,0.0,0.0,0.0
66413-66267-66627,66267,66413,66627,-1,0.0,0.0,0.0
66414-66267-66413,66267,66414,66413,-1,0.0,0.0,0.0
66414-66267-66414,66267,66414,66414,0,0.0,0.0,0.0
66414-66267-66622,66267,66414,66622,-1,0.0,0.0,0.0
66414-66267-66627,66267,66414,66627,-1,0.0,0.0,0.0
66622-66267-66413,66267,66622,66413,-1,0.0,0.0,0.0
66622-66267-66414,66267,66622,66414,0,0.0,0.0,0.0
66622-66267-66622,66267,66622,66622,0,0.0,0.0,0.0
66622-66267-66627,66267,66622,66627,-1,0.0,0.0,0.0
66627-66267-66413,66267,66627,66413,0,0.0,0.0,0.0
66627-66267-66414,66267,66627,66414,-1,0.0,0.0,0.0
66627-66267-66622,66267,66627,66622,-1,0.0,0.0,0.0
66627-66267-66627,66267,66627,66627,0,0.0,0.0,0.0
66137-66268-66137,66268,66137,66137,0,0.0,0.0,0.0
66137-66268-66269,66268,66137,66269,-1,0.0,0.0,0.0
66137-66268-66320,66268,66137,66320,-1,0.0,0.0,0.0
66269-66268-66137,66268,66269,66137,-1,0.0,0.0,0.0
66269-66268-66269,66268,66269,66269,0,0.0,0.0,0.0
66269-66268-66320,66268,66269,66320,0,0.0,0.0,0.0
66318-66268-66137,66268,66318,66137,-1,0.0,0.0,0.0
66318-66268-66269,66268,66318,66269,0,0.0,0.0,0.0
66318-66268-66320,66268,66318,66320,0,0.0,0.0,0.0
66268-66269-66268,66269,66268,66268,0,0.0,0.0,0.0
66268-66269-66270,66269,66268,66270,-1,0.0,0.0,0.0
66268-66269-66319,66269,66268,66319,-1,0.0,0.0,0.0
66270-66269-66268,66269,66270,66268,-1,0.0,0.0,0.0
66270-66269-66270,66269,66270,66270,0,0.0,0.0,0.0
66270-66269-66319,66269,66270,66319,-1,0.0,0.0,0.0
66317-66269-66268,66269,66317,66268,-1,0.0,0.0,0.0
66317-66269-66270,66269,66317,66270,-1,0.0,0.0,0.0
66317-66269-66319,66269,66317,66319,0,0.0,0.0,0.0
66269-66270-66269,66270,66269,66269,0,0.0,0.0,0.0
66269-66270-66271,66270,66269,66271,-1,0.0,0.0,0.0
66269-66270-66321,66270,66269,66321,-1,0.0,0.0,0.0
66271-66270-66269,66270,66271,66269,-1,0.0,0.0,0.0
66271-66270-66271,66270,66271,66271,0,0.0,0.0,0.0
66271-66270-66321,66270,66271,66321,0,0.0,0.0,0.0
66367-66270-66269,66270,66367,66269,-1,0.0,0.0,0.0
66367-66270-66271,66270,66367,66271,0,0.0,0.0,0.0
66367-66270-66321,66270,66367,66321,0,0.0,0.0,0.0
66270-66271-66270,66271,66270,66270,0,0.0,0.0,0.0
66270-66271-66272,66271,66270,66272,-1,0.0,0.0,0.0
66270-66271-66321,66271,66270,66321,-1,0.0,0.0,0.0
66272-66271-66270,66271,66272,66270,-1,0.0,0.0,0.0
66272-66271-66272,66271,66272,66272,0,0.0,0.0,0.0
66272-66271-66321,66271,66272,66321,-1,0.0,0.0,0.0
66367-66271-66270,66271,66367,66270,0,0.0,0.0,0.0
66367-66271-66272,66271,66367,66272,-1,0.0,0.0,0.0
66367-66271-66321,66271,66367,66321,0,0.0,0.0,0.0
66276-66277-66278,66277,66276,66278,-1,0.0,0.0,0.0
66276-66277-66410,66277,66276,66410,-1,0.0,0.0,0.0
66276-66277-66666,66277,66276,66666,0,0.0,0.0,0.0
66276-66277-66754,66277,66276,66754,-1,0.0,0.0,0.0
66278-66277-66278,66277,66278,66278,0,0.0,0.0,0.0
66278-66277-66410,66277,66278,66410,-1,0.0,0.0,0.0
66278-66277-66666,66277,66278,66666,-1,0.0,0.0,0.0
66278-66277-66754,66277,66278,66754,-1,0.0,0.0,0.0
66410-66277-66278,66277,66410,66278,0,0.0,0.0,0.0
66410-66277-66410,66277,66410,66410,0,0.0,0.0,0.0
66410-66277-66666,66277,66410,66666,-1,0.0,0.0,0.0
66410-66277-66754,66277,66410,66754,-1,0.0,0.0,0.0
66754-66277-66278,66277,66754,66278,-1,0.0,0.0,0.0
66754-66277-66410,66277,66754,66410,-1,0.0,0.0,0.0
66754-66277-66666,66277,66754,66666,-1,0.0,0.0,0.0
66754-66277-66754,66277,66754,66754,0,0.0,0.0,0.0
65757-66285-65757,66285,65757,65757,0,0.0,0.0,0.0
65757-66285-66412,66285,65757,66412,-1,0.0,0.0,0.0
65757-66285-66413,66285,65757,66413,0,0.0,0.0,0.0
65757-66285-66626,66285,65757,66626,-1,0.0,0.0,0.0
66412-66285-65757,66285,66412,65757,-1,0.0,0.0,0.0
66412-66285-66412,66285,66412,66412,0,0.0,0.0,0.0
66412-66285-66413,66285,66412,66413,-1,0.0,0.0,0.0
66412-66285-66626,66285,66412,66626,-1,0.0,0.0,0.0
66413-66285-65757,66285,66413,65757,-1,0.0,0.0,0.0
66413-66285-66412,66285,66413,66412,-1,0.0,0.0,0.0
66413-66285-66413,66285,66413,66413,0,0.0,0.0,0.0
66413-66285-66626,66285,66413,66626,-1,0.0,0.0,0.0
66626-66285-65757,66285,66626,65757,-1,0.0,0.0,0.0
66626-66285-66412,66285,66626,66412,-1,0.0,0.0,0.0
66626-66285-66413,66285,66626,66413,-1,0.0,0.0,0.0
66626-66285-66626,66285,66626,66626,0,0.0,0.0,0.0
66193-66311-66193,66311,66193,66193,0,0.0,0.0,0.0
66193-66311-66647,66311,66193,66647,-1,0.0,0.0,0.0
66647-66311-66193,66311,66647,66193,-1,0.0,0.0,0.0
66647-66311-66647,66311,66647,66647,0,0.0,0.0,0.0
66288-66326-66226,66326,66288,66226,0,0.0,0.0,0.0
66288-66326-66527,66326,66288,66527,-1,0.0,0.0,0.0
66527-66326-66226,66326,66527,66226,-1,0.0,0.0,0.0
66527-66326-66527,66326,66527,66527,0,0.0,0.0,0.0
12580-66383-12580,66383,12580,12580,0,0.0,0.0,0.0
12580-66383-66202,66383,12580,66202,-1,0.0,0.0,0.0
12580-66383-66382,66383,12580,66382,-1,0.0,0.0,0.0
66202-66383-12580,66383,66202,12580,-1,0.0,0.0,0.0
66202-66383-66202,66383,66202,66202,0,0.0,0.0,0.0
66202-66383-66382,66383,66202,66382,0,0.0,0.0,0.0
66382-66383-12580,66383,66382,12580,-1,0.0,0.0,0.0
66382-66383-66202,66383,66382,66202,-1,0.0,0.0,0.0
66382-66383-66382,66383,66382,66382,0,0.0,0.0,0.0
66204-66385-66204,66385,66204,66204,0,0.0,0.0,0.0
66204-66385-66426,66385,66204,66426,-1,0.0,0.0,0.0
66204-66385-66430,66385,66204,66430,-1,0.0,0.0,0.0
66204-66385-66782,66385,66204,66782,-1,0.0,0.0,0.0
66426-66385-66204,66385,66426,66204,0,0.0,0.0,0.0
66426-66385-66426,66385,66426,66426,0,0.0,0.0,0.0
66426-66385-66430,66385,66426,66430,-1,0.0,0.0,0.0
66426-66385-66782,66385,66426,66782,-1,0.0,0.0,0.0
66430-66385-66204,66385,66430,66204,-1,0.0,0.0,0.0
66430-66385-66426,66385,66430,66426,-1,0.0,0.0,0.0
66430-66385-66430,66385,66430,66430,0,0.0,0.0,0.0
66430-66385-66782,66385,66430,66782,-1,0.0,0.0,0.0
66782-66385-66204,66385,66782,66204,-1,0.0,0.0,0.0
66782-66385-66426,66385,66782,66426,-1,0.0,0.0,0.0
66782-66385-66430,66385,66782,66430,-1,0.0,0.0,0.0
66782-66385-66782,66385,66782,66782,0,0.0,0.0,0.0
12577-66387-12577,66387,12577,12577,0,0.0,0.0,0.0
12577-66387-66393,66387,12577,66393,-1,0.0,0.0,0.0
12577-66387-66445,66387,12577,66445,-1,0.0,0.0,0.0
12577-66387-66767,66387,12577,66767,0,0.0,0.0,0.0
66393-66387-12577,66387,66393,12577,-1,0.0,0.0,0.0
66393-66387-66393,66387,66393,66393,0,0.0,0.0,0.0
66393-66387-66445,66387,66393,66445,0,0.0,0.0,0.0
66393-66387-66767,66387,66393,66767,-1,0.0,0.0,0.0
66445-66387-12577,66387,66445,12577,0,0.0,0.0,0.0
66445-66387-66393,66387,66445,66393,-1,0.0,0.0,0.0
66445-66387-66445,66387,66445,66445,0,0.0,0.0,0.0
66445-66387-66767,66387,66445,66767,-1,0.0,0.0,0.0
66767-66387-12577,66387,66767,12577,-1,0.0,0.0,0.0
66767-66387-66393,66387,66767,66393,0,0.0,0.0,0.0
66767-66387-66445,66387,66767,66445,-1,0.0,0.0,0.0
66767-66387-66767,66387,66767,66767,0,0.0,0.0,0.0
56753-66390-56753,66390,56753,56753,0,0.0,0.0,0.0
56753-66390-66389,66390,56753,66389,-1,0.0,0.0,0.0
56753-66390-66391,66390,56753,66391,-1,0.0,0.0,0.0
56753-66390-66479,66390,56753,66479,-1,0.0,0.0,0.0
66389-66390-56753,66390,66389,56753,-1,0.0,0.0,0.0
66389-66390-66389,66390,66389,66389,0,0.0,0.0,0.0
66389-66390-66391,66390,66389,66391,-1,0.0,0.0,0.0
66389-66390-66479,66390,66389,66479,-1,0.0,0.0,0.0
66391-66390-56753,66390,66391,56753,0,0.0,0.0,0.0
66391-66390-66389,66390,66391,66389,-1,0.0,0.0,0.0
66391-66390-66391,66390,66391,66391,0,0.0,0.0,0.0
66391-66390-66479,66390,66391,66479,-1,0.0,0.0,0.0
66479-66390-56753,66390,66479,56753,-1,0.0,0.0,0.0
66479-66390-66389,66390,66479,66389,-1,0.0,0.0,0.0
66479-66390-66391,66390,66479,66391,0,0.0,0.0,0.0
66479-66390-66479,66390,66479,66479,0,0.0,0.0,0.0
66416-66438-66416,66438,66416,66416,0,0.0,0.0,0.0
66416-66438-66441,66438,66416,66441,-1,0.0,0.0,0.0
66416-66438-66623,66438,66416,66623,-1,0.0,0.0,0.0
66416-66438-66624,66438,66416,66624,-1,0.0,0.0,0.0
66441-66438-66416,66438,66441,66416,-1,0.0,0.0,0.0
66441-66438-66441,66438,66441,66441,0,0.0,0.0,0.0
66441-66438-66623,66438,66441,66623,-1,0.0,0.0,0.0
66441-66438-66624,66438,66441,66624,-1,0.0,0.0,0.0
66623-66438-66416,66438,66623,66416,-1,0.0,0.0,0.0
66623-66438-66441,66438,66623,66441,0,0.0,0.0,0.0
66623-66438-66623,66438,66623,66623,0,0.0,0.0,0.0
66623-66438-66624,66438,66623,66624,-1,0.0,0.0,0.0
66624-66438-66416,66438,66624,66416,-1,0.0,0.0,0.0
66624-66438-66441,66438,66624,66441,-1,0.0,0.0,0.0
66624-66438-66623,66438,66624,66623,-1,0.0,0.0,0.0
66624-66438-66624,66438,66624,66624,0,0.0,0.0,0.0
66591-66484-66591,66484,66591,66591,0,0.0,0.0,0.0
66591-66484-67190,66484,66591,67190,-1,0.0,0.0,0.0
66591-66484-67358,66484,66591,67358,-1,0.0,0.0,0.0
67190-66484-66591,66484,67190,66591,-1,0.0,0.0,0.0
67190-66484-67190,66484,67190,67190,0,0.0,0.0,0.0
67190-66484-67358,66484,67190,67358,0,0.0,0.0,0.0
67358-66484-66591,66484,67358,66591,-1,0.0,0.0,0.0
67358-66484-67190,66484,67358,67190,-1,0.0,0.0,0.0
67358-66484-67358,66484,67358,67358,0,0.0,0.0,0.0
66326-66527-66326,66527,66326,66326,0,0.0,0.0,0.0
66326-66527-66329,66527,66326,66329,0,0.0,0.0,0.0
66326-66527-66520,66527,66326,66520,-1,0.0,0.0,0.0
66326-66527-76406,66527,66326,76406,-1,0.0,0.0,0.0
66520-66527-66326,66527,66520,66326,-1,0.0,0.0,0.0
66520-66527-66329,66527,66520,66329,-1,0.0,0.0,0.0
66520-66527-66520,66527,66520,66520,0,0.0,0.0,0.0
66520-66527-76406,66527,66520,76406,-1,0.0,0.0,0.0
76406-66527-66326,66527,76406,66326,-1,0.0,0.0,0.0
76406-66527-66329,66527,76406,66329,-1,0.0,0.0,0.0
76406-66527-66520,66527,76406,66520,-1,0.0,0.0,0.0
76406-66527-76406,66527,76406,76406,0,0.0,0.0,0.0
66115-66611-66106,66611,66115,66106,0,0.0,0.0,0.0
66115-66611-66620,66611,66115,66620,-1,0.0,0.0,0.0
66620-66611-66106,66611,66620,66106,-1,0.0,0.0,0.0
66620-66611-66620,66611,66620,66620,0,0.0,0.0,0.0
66582-66620-66611,66620,66582,66611,-1,0.0,0.0,0.0
66582-66620-66669,66620,66582,66669,0,0.0,0.0,0.0
66611-66620-66611,66620,66611,66611,0,0.0,0.0,0.0
66611-66620-66669,66620,66611,66669,-1,0.0,0.0,0.0
65322-66622-65322,66622,65322,65322,0,0.0,0.0,0.0
65322-66622-65552,66622,65322,65552,0,0.0,0.0,0.0
65322-66622-65766,66622,65322,65766,-1,0.0,0.0,0.0
65322-66622-66267,66622,65322,66267,-1,0.0,0.0,0.0
65552-66622-65322,66622,65552,65322,-1,0.0,0.0,0.0
65552-66622-65552,66622,65552,65552,0,0.0,0.0,0.0
65552-66622-65766,66622,65552,65766,-1,0.0,0.0,0.0
65552-66622-66267,66622,65552,66267,-1,0.0,0.0,0.0
65766-66622-65322,66622,65766,65322,-1,0.0,0.0,0.0
65766-66622-65552,66622,65766,65552,-1,0.0,0.0,0.0
65766-66622-65766,66622,65766,65766,0,0.0,0.0,0.0
65766-66622-66267,66622,65766,66267,-1,0.0,0.0,0.0
66267-66622-65322,66622,66267,65322,-1,0.0,0.0,0.0
66267-66622-65552,66622,66267,65552,-1,0.0,0.0,0.0
66267-66622-65766,66622,66267,65766,0,0.0,0.0,0.0
66267-66622-66267,66622,66267,66267,0,0.0,0.0,0.0
65238-66625-65238,66625,65238,65238,0,0.0,0.0,0.0
65238-66625-65496,66625,65238,65496,-1,0.0,0.0,0.0
65238-66625-66169,66625,65238,66169,-1,0.0,0.0,0.0
65238-66625-66630,66625,65238,66630,-1,0.0,0.0,0.0
65496-66625-65238,66625,65496,65238,-1,0.0,0.0,0.0
65496-66625-65496,66625,65496,65496,0,0.0,0.0,0.0
65496-66625-66169,66625,65496,66169,-1,0.0,0.0,0.0
65496-66625-66630,66625,65496,66630,0,0.0,0.0,0.0
66169-66625-65238,66625,66169,65238,0,0.0,0.0,0.0
66169-66625-65496,66625,66169,65496,-1,0.0,0.0,0.0
66169-66625-66169,66625,66169,66169,0,0.0,0.0,0.0
66169-66625-66630,66625,66169,66630,-1,0.0,0.0,0.0
66630-66625-65238,66625,66630,65238,-1,0.0,0.0,0.0
